utc_timestamp,load
2017-02-19 00:00:00+00:00,60665.93452380953
2017-02-26 00:00:00+00:00,60167.02380952381
2017-03-05 00:00:00+00:00,58603.78571428572
2017-03-12 00:00:00+00:00,58665.916666666664
2017-03-19 00:00:00+00:00,57600.369047619046
2017-03-26 00:00:00+00:00,57114.47023809524
2017-04-02 00:00:00+00:00,55128.39880952381
2017-04-09 00:00:00+00:00,55123.88690476191
2017-04-16 00:00:00+00:00,52687.708333333336
2017-04-23 00:00:00+00:00,53893.38690476191
2017-04-30 00:00:00+00:00,55816.77976190476
2017-05-07 00:00:00+00:00,53798.69642857143
2017-05-14 00:00:00+00:00,54315.494047619046
2017-05-21 00:00:00+00:00,54192.54761904762
2017-05-28 00:00:00+00:00,50713.119047619046
2017-06-04 00:00:00+00:00,53602.833333333336
2017-06-11 00:00:00+00:00,51670.90476190476
2017-06-18 00:00:00+00:00,52428.80357142857
2017-06-25 00:00:00+00:00,55392.75
2017-07-02 00:00:00+00:00,54410.005952380954
2017-07-09 00:00:00+00:00,54706.18452380953
2017-07-16 00:00:00+00:00,54352.02380952381
2017-07-23 00:00:00+00:00,53961.916666666664
2017-07-30 00:00:00+00:00,53009.517857142855
2017-08-06 00:00:00+00:00,52792.93452380953
2017-08-13 00:00:00+00:00,52115.97023809524
2017-08-20 00:00:00+00:00,52121.97023809524
2017-08-27 00:00:00+00:00,52428.55952380953
2017-09-03 00:00:00+00:00,52758.78571428572
2017-09-10 00:00:00+00:00,53584.17261904762
2017-09-17 00:00:00+00:00,54845.92261904762
2017-09-24 00:00:00+00:00,54234.18452380953
2017-10-01 00:00:00+00:00,54807.69047619047
2017-10-08 00:00:00+00:00,53560.232142857145
2017-10-15 00:00:00+00:00,56333.39880952381
2017-10-22 00:00:00+00:00,56557.30952380953
2017-10-29 00:00:00+00:00,57687.71428571428
2017-11-05 00:00:00+00:00,53707.708333333336
2017-11-12 00:00:00+00:00,59210.357142857145
2017-11-19 00:00:00+00:00,59979.380952380954
2017-11-26 00:00:00+00:00,60698.833333333336
2017-12-03 00:00:00+00:00,61958.60119047619
2017-12-10 00:00:00+00:00,63121.958333333336
2017-12-17 00:00:00+00:00,62713.40476190476
2017-12-24 00:00:00+00:00,57949.869047619046
2017-12-31 00:00:00+00:00,48223.80357142857
2018-01-07 00:00:00+00:00,54858.43452380953
2018-01-14 00:00:00+00:00,60052.04761904762
2018-01-21 00:00:00+00:00,61868.267857142855
2018-01-28 00:00:00+00:00,60128.232142857145
2018-02-04 00:00:00+00:00,60816.09523809524
2018-02-11 00:00:00+00:00,61244.15476190476
2018-02-18 00:00:00+00:00,60737.77380952381
2018-02-25 00:00:00+00:00,60692.96428571428
2018-03-04 00:00:00+00:00,63442.005952380954
2018-03-11 00:00:00+00:00,59178.57142857143
2018-03-18 00:00:00+00:00,60885.98809523809
2018-03-25 00:00:00+00:00,60753.607142857145
2018-04-01 00:00:00+00:00,55401.619047619046
2018-04-08 00:00:00+00:00,54534.14880952381
2018-04-15 00:00:00+00:00,56099.880952380954
2018-04-22 00:00:00+00:00,54434.27380952381
2018-04-29 00:00:00+00:00,55342.71428571428
2018-05-06 00:00:00+00:00,52813.13690476191
2018-05-13 00:00:00+00:00,52856.82142857143
2018-05-20 00:00:00+00:00,55369.166666666664
2018-05-27 00:00:00+00:00,53640.08928571428
2018-06-03 00:00:00+00:00,53981.64880952381
2018-06-10 00:00:00+00:00,56448.54761904762
2018-06-17 00:00:00+00:00,55915.53571428572
2018-06-24 00:00:00+00:00,56292.83928571428
2018-07-01 00:00:00+00:00,55683.68452380953
2018-07-08 00:00:00+00:00,55957.19642857143
2018-07-15 00:00:00+00:00,53878.78571428572
2018-07-22 00:00:00+00:00,53465.767857142855
2018-07-29 00:00:00+00:00,55108.47619047619
2018-08-05 00:00:00+00:00,54967.07738095238
2018-08-12 00:00:00+00:00,54290.31547619047
2018-08-19 00:00:00+00:00,53305.70238095238
2018-08-26 00:00:00+00:00,54650.57142857143
2018-09-02 00:00:00+00:00,54587.05357142857
2018-09-09 00:00:00+00:00,54906.51190476191
2018-09-16 00:00:00+00:00,55120.04761904762
2018-09-23 00:00:00+00:00,56603.892857142855
2018-09-30 00:00:00+00:00,56124.041666666664
2018-10-07 00:00:00+00:00,54287.05952380953
2018-10-14 00:00:00+00:00,55848.94047619047
2018-10-21 00:00:00+00:00,55762.125
2018-10-28 00:00:00+00:00,58684.71428571428
2018-11-04 00:00:00+00:00,55917.58928571428
2018-11-11 00:00:00+00:00,58163.47023809524
2018-11-18 00:00:00+00:00,59696.083333333336
2018-11-25 00:00:00+00:00,61553.36309523809
2018-12-02 00:00:00+00:00,62379.15476190476
2018-12-09 00:00:00+00:00,62322.69047619047
2018-12-16 00:00:00+00:00,63243.5
2018-12-23 00:00:00+00:00,59408.55952380953
2018-12-30 00:00:00+00:00,49075.583333333336
2019-01-06 00:00:00+00:00,53805.875
2019-01-13 00:00:00+00:00,62372.20238095238
2019-01-20 00:00:00+00:00,62423.494047619046
2019-01-27 00:00:00+00:00,63587.01190476191
2019-02-03 00:00:00+00:00,62088.767857142855
2019-02-10 00:00:00+00:00,62359.53571428572
2019-02-17 00:00:00+00:00,60799.005952380954
2019-02-24 00:00:00+00:00,59467.517857142855
2019-03-03 00:00:00+00:00,58481.82142857143
2019-03-10 00:00:00+00:00,58990.95238095238
2019-03-17 00:00:00+00:00,60078.91071428572
2019-03-24 00:00:00+00:00,57649.36309523809
2019-03-31 00:00:00+00:00,56771.51190476191
2019-04-07 00:00:00+00:00,56433.857142857145
2019-04-14 00:00:00+00:00,56765.97023809524
2019-04-21 00:00:00+00:00,51656.26190476191
2019-04-28 00:00:00+00:00,52336.75
2019-05-05 00:00:00+00:00,53123.17261904762
2019-05-12 00:00:00+00:00,56023.57738095238
2019-05-19 00:00:00+00:00,55285.59523809524
2019-05-26 00:00:00+00:00,54945.35119047619
2019-06-02 00:00:00+00:00,51308.80357142857
2019-06-09 00:00:00+00:00,54528.16071428572
2019-06-16 00:00:00+00:00,52286.708333333336
2019-06-23 00:00:00+00:00,52541.21428571428
2019-06-30 00:00:00+00:00,55955.28571428572
2019-07-07 00:00:00+00:00,55179.630952380954
2019-07-14 00:00:00+00:00,53908.166666666664
2019-07-21 00:00:00+00:00,53511.96428571428
2019-07-28 00:00:00+00:00,54207.10119047619
2019-08-04 00:00:00+00:00,52392.10119047619
2019-08-11 00:00:00+00:00,52019.05357142857
2019-08-18 00:00:00+00:00,51155.23809523809
2019-08-25 00:00:00+00:00,51838.130952380954
2019-09-01 00:00:00+00:00,54091.97023809524
2019-09-08 00:00:00+00:00,52443.16071428572
2019-09-15 00:00:00+00:00,53348.48809523809
2019-09-22 00:00:00+00:00,53222.54761904762
2019-09-29 00:00:00+00:00,54829.47619047619
2019-10-06 00:00:00+00:00,52330.630952380954
2019-10-13 00:00:00+00:00,55801.708333333336
2019-10-20 00:00:00+00:00,56132.791666666664
2019-10-27 00:00:00+00:00,56484.41071428572
2019-11-03 00:00:00+00:00,55029.630952380954
2019-11-10 00:00:00+00:00,58159.36309523809
2019-11-17 00:00:00+00:00,59112.23809523809
2019-11-24 00:00:00+00:00,59735.94047619047
2019-12-01 00:00:00+00:00,59842.833333333336
2019-12-08 00:00:00+00:00,61059.29761904762
2019-12-15 00:00:00+00:00,61242.19047619047
2019-12-22 00:00:00+00:00,56836.767857142855
2019-12-29 00:00:00+00:00,46505.30952380953
