utc_timestamp,load
2015-04-27 00:00:00+00:00,56599.041666666664
2015-04-28 00:00:00+00:00,57083.75
2015-04-29 00:00:00+00:00,56890.208333333336
2015-04-30 00:00:00+00:00,55851.916666666664
2015-05-01 00:00:00+00:00,42220.166666666664
2015-05-02 00:00:00+00:00,44146.916666666664
2015-05-03 00:00:00+00:00,43372.333333333336
2015-05-04 00:00:00+00:00,55783.583333333336
2015-05-05 00:00:00+00:00,57653.791666666664
2015-05-06 00:00:00+00:00,56907.958333333336
2015-05-07 00:00:00+00:00,56996.625
2015-05-08 00:00:00+00:00,55303.333333333336
2015-05-09 00:00:00+00:00,47138.708333333336
2015-05-10 00:00:00+00:00,42847.208333333336
2015-05-11 00:00:00+00:00,56202.333333333336
2015-05-12 00:00:00+00:00,57087.625
2015-05-13 00:00:00+00:00,55987.958333333336
2015-05-14 00:00:00+00:00,43062.833333333336
2015-05-15 00:00:00+00:00,49223.916666666664
2015-05-16 00:00:00+00:00,45786.875
2015-05-17 00:00:00+00:00,42541.958333333336
2015-05-18 00:00:00+00:00,55431.166666666664
2015-05-19 00:00:00+00:00,57373.041666666664
2015-05-20 00:00:00+00:00,56382.916666666664
2015-05-21 00:00:00+00:00,56365.458333333336
2015-05-22 00:00:00+00:00,55123.625
2015-05-23 00:00:00+00:00,45829.458333333336
2015-05-24 00:00:00+00:00,39522.958333333336
2015-05-25 00:00:00+00:00,41135.125
2015-05-26 00:00:00+00:00,54505.25
2015-05-27 00:00:00+00:00,55872.666666666664
2015-05-28 00:00:00+00:00,56443.041666666664
2015-05-29 00:00:00+00:00,55403.541666666664
2015-05-30 00:00:00+00:00,47165.833333333336
2015-05-31 00:00:00+00:00,42770.416666666664
2015-06-01 00:00:00+00:00,54450.458333333336
2015-06-02 00:00:00+00:00,56723.083333333336
2015-06-03 00:00:00+00:00,55580.833333333336
2015-06-04 00:00:00+00:00,46910.833333333336
2015-06-05 00:00:00+00:00,51639.208333333336
2015-06-06 00:00:00+00:00,46505.458333333336
2015-06-07 00:00:00+00:00,42364.916666666664
2015-06-08 00:00:00+00:00,55590.666666666664
2015-06-09 00:00:00+00:00,57021.791666666664
2015-06-10 00:00:00+00:00,57084.375
2015-06-11 00:00:00+00:00,56705.208333333336
2015-06-12 00:00:00+00:00,56092.916666666664
2015-06-13 00:00:00+00:00,47131.666666666664
2015-06-14 00:00:00+00:00,42472.041666666664
2015-06-15 00:00:00+00:00,54772.625
2015-06-16 00:00:00+00:00,55776.583333333336
2015-06-17 00:00:00+00:00,56130.125
2015-06-18 00:00:00+00:00,56725.75
2015-06-19 00:00:00+00:00,55839.125
2015-06-20 00:00:00+00:00,45990.125
2015-06-21 00:00:00+00:00,42831.25
2015-06-22 00:00:00+00:00,55237.791666666664
2015-06-23 00:00:00+00:00,56666.416666666664
2015-06-24 00:00:00+00:00,57092.916666666664
2015-06-25 00:00:00+00:00,56349.541666666664
2015-06-26 00:00:00+00:00,55441.833333333336
2015-06-27 00:00:00+00:00,46813.208333333336
2015-06-28 00:00:00+00:00,42364.0
2015-06-29 00:00:00+00:00,55131.958333333336
2015-06-30 00:00:00+00:00,55858.5
2015-07-01 00:00:00+00:00,57695.416666666664
2015-07-02 00:00:00+00:00,59073.333333333336
2015-07-03 00:00:00+00:00,57886.75
2015-07-04 00:00:00+00:00,48894.791666666664
2015-07-05 00:00:00+00:00,45020.166666666664
2015-07-06 00:00:00+00:00,57507.666666666664
2015-07-07 00:00:00+00:00,58576.0
2015-07-08 00:00:00+00:00,58222.041666666664
2015-07-09 00:00:00+00:00,57170.625
2015-07-10 00:00:00+00:00,55307.125
2015-07-11 00:00:00+00:00,46766.958333333336
2015-07-12 00:00:00+00:00,43595.083333333336
2015-07-13 00:00:00+00:00,56238.291666666664
2015-07-14 00:00:00+00:00,57481.5
2015-07-15 00:00:00+00:00,57487.166666666664
2015-07-16 00:00:00+00:00,57641.291666666664
2015-07-17 00:00:00+00:00,57007.25
2015-07-18 00:00:00+00:00,46939.5
2015-07-19 00:00:00+00:00,43262.625
2015-07-20 00:00:00+00:00,55956.416666666664
2015-07-21 00:00:00+00:00,58112.958333333336
2015-07-22 00:00:00+00:00,58028.416666666664
2015-07-23 00:00:00+00:00,56896.0
2015-07-24 00:00:00+00:00,55678.125
2015-07-25 00:00:00+00:00,48226.75
2015-07-26 00:00:00+00:00,42721.666666666664
2015-07-27 00:00:00+00:00,55466.958333333336
2015-07-28 00:00:00+00:00,56723.625
2015-07-29 00:00:00+00:00,56225.75
2015-07-30 00:00:00+00:00,56234.5
2015-07-31 00:00:00+00:00,53876.75
2015-08-01 00:00:00+00:00,45586.791666666664
2015-08-02 00:00:00+00:00,42063.916666666664
2015-08-03 00:00:00+00:00,54545.833333333336
2015-08-04 00:00:00+00:00,55848.208333333336
2015-08-05 00:00:00+00:00,54920.625
2015-08-06 00:00:00+00:00,56054.166666666664
2015-08-07 00:00:00+00:00,54976.5
2015-08-08 00:00:00+00:00,47878.583333333336
2015-08-09 00:00:00+00:00,43383.625
2015-08-10 00:00:00+00:00,54701.5
2015-08-11 00:00:00+00:00,56402.958333333336
2015-08-12 00:00:00+00:00,56180.75
2015-08-13 00:00:00+00:00,56465.625
2015-08-14 00:00:00+00:00,55642.375
2015-08-15 00:00:00+00:00,46372.75
2015-08-16 00:00:00+00:00,42911.916666666664
2015-08-17 00:00:00+00:00,54564.0
2015-08-18 00:00:00+00:00,54947.583333333336
2015-08-19 00:00:00+00:00,54587.5
2015-08-20 00:00:00+00:00,54948.333333333336
2015-08-21 00:00:00+00:00,54040.416666666664
2015-08-22 00:00:00+00:00,46225.875
2015-08-23 00:00:00+00:00,43332.458333333336
2015-08-24 00:00:00+00:00,56482.25
2015-08-25 00:00:00+00:00,58467.708333333336
2015-08-26 00:00:00+00:00,57945.333333333336
2015-08-27 00:00:00+00:00,57075.041666666664
2015-08-28 00:00:00+00:00,55470.166666666664
2015-08-29 00:00:00+00:00,47021.916666666664
2015-08-30 00:00:00+00:00,43281.416666666664
2015-08-31 00:00:00+00:00,56988.5
2015-09-01 00:00:00+00:00,58153.958333333336
2015-09-02 00:00:00+00:00,57042.416666666664
2015-09-03 00:00:00+00:00,56736.666666666664
2015-09-04 00:00:00+00:00,55803.291666666664
2015-09-05 00:00:00+00:00,47762.416666666664
2015-09-06 00:00:00+00:00,44608.833333333336
